name,brewery,location,type_rank,type_,rank,abv,score_orank,score,overall_rank,avg_and_pdev,avg_rating,pdev,reviews,ratings,status,date_added
Wheat Is The New Hops,Mikkeller ApS,Denmark,Brett BeerRanked #22,Brett Beer,Ranked #22, 6%,"88Ranked #13,701",88,"Ranked #13,701",3.94 | pDev: 10.41%,3.94,10.41%,115,463,Active,"Apr 16, 2012"
Femme Fatale Brett,Evil Twin Brewing,"New York, United States",Brett Beer,Brett Beer,Na, 6%,88,88,Na,3.94 | pDev: 10.66%,3.94,10.66%,81,437,Active,"Jun 18, 2012"
Golden Brett,Allagash Brewing Company,"Maine, United States",Brett BeerRanked #14,Brett Beer,Ranked #14, 7.2%,"92Ranked #5,577",92,"Ranked #5,577",4.12 | pDev: 8.25%,4.12,8.25%,70,413,Active,"Jan 09, 2013"
Petit Mutant,The Alchemist,"Vermont, United States",Brett BeerRanked #16,Brett Beer,Ranked #16, 6%,"91Ranked #7,211",91,"Ranked #7,211",4.08 | pDev: 11.52%,4.08,11.52%,44,406,Active,"Feb 06, 2014"
Little Brett,Allagash Brewing Company,"Maine, United States",Brett BeerRanked #27,Brett Beer,Ranked #27, 4.8%,"87Ranked #16,301",87,"Ranked #16,301",3.89 | pDev: 11.57%,3.89,11.57%,107,386,Active,"Dec 13, 2015"
Defenestration,Russian River Brewing Company,"California, United States",Brett Beer,Brett Beer,Na, 6.5%,87,87,Na,3.9 | pDev: 10%,3.9,10%,79,386,Active,"Sep 25, 2008"
Femme Fatale Yuzu Pale,Evil Twin Brewing,"New York, United States",Brett Beer,Brett Beer,Na, 6%,91,91,Na,4.1 | pDev: 7.56%,4.1,7.56%,48,369,Active,"Sep 04, 2013"
St. Bretta (Spring),Crooked Stave Artisan Beer Project,"Colorado, United States",Brett BeerRanked #12,Brett Beer,Ranked #12, 5.5%,"92Ranked #5,219",92,"Ranked #5,219",4.13 | pDev: 7.26%,4.13,7.26%,61,366,Active,"Apr 22, 2013"
Katy,2nd Shift Brewing,"Missouri, United States",Brett BeerRanked #21,Brett Beer,Ranked #21, 5.4%,"88Ranked #13,745",88,"Ranked #13,745",3.94 | pDev: 9.14%,3.94,9.14%,44,277,Active,"Apr 30, 2012"
Flemish Primitive Wild Ale (Surly Bird),De Proefbrouwerij (bvba Andelot),Belgium,Brett BeerRanked #24,Brett Beer,Ranked #24, 9%,"88Ranked #14,774",88,"Ranked #14,774",3.92 | pDev: 13.01%,3.92,13.01%,113,269,Active,"Jun 14, 2005"
Escoffier Bretta Ale,Brewery Vivant,"Michigan, United States",Brett Beer,Brett Beer,Na, 9.25%,87,87,Na,3.86 | pDev: 13.73%,3.86,13.73%,49,199,Active,"Sep 09, 2012"
Femme Fatale Blanc,Evil Twin Brewing,"New York, United States",Brett Beer,Brett Beer,Na, 6%,90,90,Na,4.01 | pDev: 10.97%,4.01,10.97%,41,177,Active,"Apr 18, 2013"
Femme Fatale Sudachi,Evil Twin Brewing,"New York, United States",Brett Beer,Brett Beer,Na, 6%,86,86,Na,3.84 | pDev: 11.2%,3.84,11.2%,20,136,Active,"Aug 01, 2014"
Nightmare On Brett Raspberry,Crooked Stave Artisan Beer Project,"Colorado, United States",Brett BeerRanked #1,Brett Beer,Ranked #1, 9.66%,97Ranked #563,97,Ranked #563,4.42 | pDev: 6.56%,4.42,6.56%,27,136,Active,"Feb 10, 2016"
Femme Fatale Kabosu,Evil Twin Brewing,"New York, United States",Brett Beer,Brett Beer,Na, 6%,85,85,Na,3.76 | pDev: 10.11%,3.76,10.11%,19,129,Active,"Aug 01, 2014"
Apricot De Brettaville,Almanac Beer Co.,"California, United States",Brett BeerRanked #15,Brett Beer,Ranked #15, 6.5%,"92Ranked #5,999",92,"Ranked #5,999",4.12 | pDev: 6.8%,4.12,6.8%,26,124,Active,"Mar 11, 2016"
Nightmare On Brett - Cherry,Crooked Stave Artisan Beer Project,"Colorado, United States",Brett BeerRanked #4,Brett Beer,Ranked #4, 9.66%,"95Ranked #1,326",95,"Ranked #1,326",4.33 | pDev: 6.24%,4.33,6.24%,18,110,Active,"Sep 22, 2015"
Waymaker Brett IPA,Kent Falls Brewing Company,"Connecticut, United States",Brett BeerRanked #25,Brett Beer,Ranked #25, 5.6%,"87Ranked #15,742",87,"Ranked #15,742",3.9 | pDev: 7.95%,3.9,7.95%,26,103,Active,"Apr 28, 2015"
St. Bretta Citrus Saison,Crooked Stave Artisan Beer Project,"Colorado, United States",Brett BeerRanked #26,Brett Beer,Ranked #26, 5.8%,"87Ranked #16,238",87,"Ranked #16,238",3.89 | pDev: 8.23%,3.89,8.23%,37,99,Active,"Sep 15, 2017"
Brett Peat Daydream,Birrificio Del Ducato,Italy,Brett Beer,Brett Beer,Na, 7%,86,86,Na,3.81 | pDev: 15.75%,3.81,15.75%,20,94,Active,"Nov 13, 2013"
Smuttlabs Daily Brett,Smuttynose Brewing Company,"New Hampshire, United States",Brett Beer,Brett Beer,Na, 5.9%,84,84,Na,3.7 | pDev: 11.89%,3.7,11.89%,27,93,Active,"Mar 27, 2015"
Reginald Brett,Firestone Walker Brewing Co.,"California, United States",Brett BeerRanked #18,Brett Beer,Ranked #18, 9.7%,"90Ranked #10,450",90,"Ranked #10,450",4.02 | pDev: 10.45%,4.02,10.45%,6,82,Active,"Jan 15, 2012"
Bruxellensis,Brasserie de la Senne,Belgium,Brett Beer,Brett Beer,Na, 6.5%,89,89,Na,3.97 | pDev: 9.07%,3.97,9.07%,22,67,Active,"Jul 10, 2016"
Haviken,Strange Roots Experimental Ales,"Pennsylvania, United States",Brett Beer,Brett Beer,Na, 7.4%,88,88,Na,3.91 | pDev: 11.25%,3.91,11.25%,18,67,Active,"May 11, 2014"
Keraterra,Proclamation Ale Company,"Rhode Island, United States",Brett Beer,Brett Beer,Na, 6.4%,92,92,Na,4.15 | pDev: 9.88%,4.15,9.88%,8,63,Active,"Jun 03, 2014"
Grace,2nd Shift Brewing,"Missouri, United States",Brett Beer,Brett Beer,Na, 7.4%,91,91,Na,4.09 | pDev: 5.87%,4.09,5.87%,17,61,Active,"Jul 12, 2014"
Bianca Raspberry Wild Wild Brett,Crooked Stave Artisan Beer Project,"Colorado, United States",Brett Beer,Brett Beer,Na, 6%,95,95,Na,4.37 | pDev: 5.26%,4.37,5.26%,9,53,Active,"Apr 11, 2017"
Flemish Primitive Wild Ale (Demon Fish),De Proefbrouwerij (bvba Andelot),Belgium,Brett Beer,Brett Beer,Na, 9%,83,83,Na,3.64 | pDev: 18.68%,3.64,18.68%,40,53,Active,"Mar 01, 2005"
Brettal Head,Bellwoods Brewery,"Ontario, Canada",Brett BeerRanked #23,Brett Beer,Ranked #23, 6.4%,"88Ranked #15,441",88,"Ranked #15,441",3.91 | pDev: 7.16%,3.91,7.16%,10,50,Active,"Sep 24, 2013"
Brett Frambois,Lake Effect Brewing Co.,"Illinois, United States",Brett Beer,Brett Beer,Na, 5.5%,84,84,Na,3.69 | pDev: 12.2%,3.69,12.2%,8,46,Active,"May 11, 2014"
Funkmaster,Revelry Brewing Co,"South Carolina, United States",Brett Beer,Brett Beer,Na, 7%,90,90,Na,4.03 | pDev: 7.69%,4.03,7.69%,4,42,Active,"Oct 17, 2014"
The Brett Conspiracy,Cambridge Brewing Company,"Massachusetts, United States",Brett Beer,Brett Beer,Na, 6%,87,87,Na,3.84 | pDev: 10.68%,3.84,10.68%,4,42,Active,"May 02, 2015"
Wayward (100% Brett),Transient Artisan Ales,"Michigan, United States",Brett BeerRanked #13,Brett Beer,Ranked #13, 6%,"91Ranked #6,882",91,"Ranked #6,882",4.13 | pDev: 7.75%,4.13,7.75%,10,40,Active,"Oct 06, 2014"
Embrace The Funk - Trio,Yazoo Brewing Company,"Tennessee, United States",Brett BeerRanked #11,Brett Beer,Ranked #11, 6.2%,"91Ranked #6,166",91,"Ranked #6,166",4.15 | pDev: 6.27%,4.15,6.27%,6,40,Active,"Dec 20, 2014"
Nightmare On Brett - Leopold Brothers Maryland Rye Whiskey,Crooked Stave Artisan Beer Project,"Colorado, United States",Brett BeerRanked #6,Brett Beer,Ranked #6, 9.67%,"94Ranked #2,264",94,"Ranked #2,264",4.32 | pDev: 6.48%,4.32,6.48%,8,38,Active,"Sep 27, 2014"
Flemish Primitive Wild Ale (Rat Rider),De Proefbrouwerij (bvba Andelot),Belgium,Brett Beer,Brett Beer,Na, 9%,86,86,Na,3.79 | pDev: 10.82%,3.79,10.82%,26,38,Active,"Mar 01, 2005"
Sun Drift,Allagash Brewing Company,"Maine, United States",Brett Beer,Brett Beer,Na, 6.7%,87,87,Na,3.88 | pDev: 6.7%,3.88,6.7%,6,37,Active,"Dec 22, 2018"
American Funk IPA,Captain Lawrence Brewing Co.,"New York, United States",Brett Beer,Brett Beer,Na, 7.5%,87,87,Na,3.89 | pDev: 9.77%,3.89,9.77%,8,36,Active,"Mar 29, 2017"
Fieldworks Brett IPA,Karbach Brewing Co.,"Texas, United States",Brett Beer,Brett Beer,Na, 6.1%,86,86,Na,3.8 | pDev: 11.84%,3.8,11.84%,6,35,Active,"Jun 19, 2015"
Brett IPA,Marble Brewery,"New Mexico, United States",Brett Beer,Brett Beer,Na, 6.8%,92,92,Na,4.2 | pDev: 7.86%,4.2,7.86%,9,34,Active,"Dec 10, 2014"
Axilla,Barrier Brewing Company,"New York, United States",Brett Beer,Brett Beer,Na, 6.5%,87,87,Na,3.84 | pDev: 10.68%,3.84,10.68%,7,32,Active,"Aug 06, 2014"
Hippodrome,Urban Artifact,"Ohio, United States",Brett Beer,Brett Beer,Na, 9.1%,87,87,Na,3.89 | pDev: 10.54%,3.89,10.54%,5,32,Active,"Jul 10, 2015"
Brett Cerise,Lake Effect Brewing Co.,"Illinois, United States",Brett Beer,Brett Beer,Na, 5.5%,85,85,Na,3.72 | pDev: 7.53%,3.72,7.53%,3,31,Active,"Aug 28, 2014"
G3,Transmitter Brewing,"New York, United States",Brett BeerRanked #29,Brett Beer,Ranked #29, 6.9%,"86Ranked #19,931",86,"Ranked #19,931",3.78 | pDev: 10.05%,3.78,10.05%,5,29,Active,"Jul 25, 2014"
Session Brett Ale,Lake Effect Brewing Co.,"Illinois, United States",Brett Beer,Brett Beer,Na, 5.5%,86,86,Na,3.8 | pDev: 14.21%,3.8,14.21%,1,28,Active,"Jan 25, 2014"
Small Ball Saison,Crane Brewing Company,"Missouri, United States",Brett BeerRanked #20,Brett Beer,Ranked #20, 5.2%,"89Ranked #12,855",89,"Ranked #12,855",3.98 | pDev: 5.78%,3.98,5.78%,6,27,Active,"Apr 04, 2016"
St. Bretta Citrus Wildbier,Crooked Stave Artisan Beer Project,"Colorado, United States",Brett Beer,Brett Beer,Na, 5.8%,90,90,Na,4.1 | pDev: 5.12%,4.1,5.12%,9,26,Active,"Feb 13, 2017"
Steamfunk,Smog City Brewing,"California, United States",Brett Beer,Brett Beer,Na, 6.8%,91,91,Na,4.13 | pDev: 4.84%,4.13,4.84%,4,24,Active,"May 10, 2015"
Track Suit,New England Brewing Co.,"Connecticut, United States",Brett Beer,Brett Beer,Na, 5.8%,88,88,Na,3.92 | pDev: 5.87%,3.92,5.87%,3,22,Active,"Feb 08, 2017"
Bretts' Hop Farm,Paradox Beer Company,"Colorado, United States",Brett Beer,Brett Beer,Na, 9%,90,90,Na,4.06 | pDev: 8.87%,4.06,8.87%,4,22,Active,"Sep 25, 2014"
Bridget,2nd Shift Brewing,"Missouri, United States",Brett BeerRanked #28,Brett Beer,Ranked #28, 5.4%,"86Ranked #19,080",86,"Ranked #19,080",3.8 | pDev: 6.32%,3.8,6.32%,8,22,Active,"Sep 02, 2018"
Kung Pao Brett,Sun King Brewing Company,"Indiana, United States",Brett Beer,Brett Beer,Na, 5.8%,88,88,Na,3.94 | pDev: 8.88%,3.94,8.88%,0,21,Active,"May 16, 2014"
Wild Fuzzbox,SingleCut Beersmiths,"New York, United States",Brett Beer,Brett Beer,Na, 8.6%,91,91,Na,4.18 | pDev: 6.7%,4.18,6.7%,4,21,Active,"May 12, 2016"
Brett Is My CoPilot,Fifty West Brewing Co,"Ohio, United States",Brett Beer,Brett Beer,Na, 4.6%,91,91,Na,4.13 | pDev: 6.54%,4.13,6.54%,3,20,Active,"Mar 24, 2015"
Brett Cemetery,Cambridge Brewing Company,"Massachusetts, United States",Brett Beer,Brett Beer,Na, 6.5%,88,88,Na,3.97 | pDev: 5.29%,3.97,5.29%,10,19,Active,"Dec 05, 2015"
Bianca Blackberry Wild Wild Brett,Crooked Stave Artisan Beer Project,"Colorado, United States",Brett BeerRanked #8,Brett Beer,Ranked #8, 6%,"92Ranked #5,740",92,"Ranked #5,740",4.23 | pDev: 5.44%,4.23,5.44%,5,18,Active,"May 10, 2019"
Easy Tiger,Lamplighter Brewing Company,"Massachusetts, United States",Brett Beer,Brett Beer,Na, 6.4%,87,87,Na,3.88 | pDev: 7.47%,3.88,7.47%,4,17,Active,"Sep 30, 2016"
Brett Burglar,Wicked Weed Brewing,"North Carolina, United States",Brett Beer,Brett Beer,Na, 7.3%,87,87,Na,3.89 | pDev: 4.88%,3.89,4.88%,0,16,Active,"Jun 18, 2015"
Dumb Funk Brett IPA,Parallel 49 Brewing Company,"British Columbia, Canada",Brett Beer,Brett Beer,Na, 6.8%,87,87,Na,3.86 | pDev: 4.92%,3.86,4.92%,3,16,Active,"Jun 13, 2016"
Ginger Brett IPA,Mikkeller ApS,Denmark,Brett Beer,Brett Beer,Na, 6.9%,88,88,Na,3.98 | pDev: 12.06%,3.98,12.06%,6,16,Active,"Jul 14, 2016"
Embrace The Funk - Brett...Not Sour,Yazoo Brewing Company,"Tennessee, United States",Brett Beer,Brett Beer,Na, 5.8%,88,88,Na,3.91 | pDev: 8.7%,3.91,8.7%,1,15,Active,"Sep 13, 2015"
Disco Pig #2: Brett Golden Sour,Black Hog Brewing Co.,"Connecticut, United States",Brett Beer,Brett Beer,Na, 6.5%,87,87,Na,3.83 | pDev: 6.53%,3.83,6.53%,4,14,Active,"Nov 18, 2014"
Amber + Brett 4ever,Crane Brewing Company,"Missouri, United States",Brett Beer,Brett Beer,Na, 6.8%,86,86,Na,3.74 | pDev: 8.29%,3.74,8.29%,5,14,Active,"Apr 22, 2016"
Farmhouse IPA With Brett,Crane Brewing Company,"Missouri, United States",Brett Beer,Brett Beer,Na, 7%,88,88,Na,3.98 | pDev: 5.28%,3.98,5.28%,2,14,Active,"Jan 25, 2016"
Matanuska Thunder Funk,Midnight Sun Brewing Co.,"Alaska, United States",Brett Beer,Brett Beer,Na, 5.9%,84,84,Na,3.59 | pDev: 10.03%,3.59,10.03%,3,13,Active,"Dec 13, 2014"
Brett Pale Ale,Fiddlehead Brewing Company,"Vermont, United States",Brett Beer,Brett Beer,Na, 6.2%,87,87,Na,3.84 | pDev: 8.85%,3.84,8.85%,2,13,Active,"Dec 03, 2014"
Brett Noir,Area Two Experimental Brewing,"Connecticut, United States",Brett BeerRanked #19,Brett Beer,Ranked #19, 6.5%,"88Ranked #13,845",88,"Ranked #13,845",3.97 | pDev: 7.56%,3.97,7.56%,5,13,Active,"Oct 07, 2019"
Laser Brain,Prison City Pub & Brewery,"New York, United States",Brett BeerRanked #9,Brett Beer,Ranked #9, 6%,"91Ranked #8,087",91,"Ranked #8,087",4.19 | pDev: 6.44%,4.19,6.44%,2,12,Active,"Sep 13, 2015"
Wellspring,Block 15 Restaurant & Brewery,"Oregon, United States",Brett Beer,Brett Beer,Na, 6.75%,90,90,Na,4.09 | pDev: 4.89%,4.09,4.89%,8,12,Active,"Dec 31, 2018"
La Belle Fleur,Side Project Brewing,"Missouri, United States",Brett BeerRanked #7,Brett Beer,Ranked #7, 6%,"93Ranked #3,381",93,"Ranked #3,381",4.42 | pDev: 4.98%,4.42,4.98%,4,12,Active,"Oct 18, 2022"
The Adoration of the Mystic Lamb,Burial Beer Co.,"North Carolina, United States",Brett Beer,Brett Beer,Na, 6.5%,89,89,Na,4.02 | pDev: 5.22%,4.02,5.22%,3,11,Active,"Mar 14, 2016"
La Bonté Rose,Wicked Weed Brewing,"North Carolina, United States",Brett Beer,Brett Beer,Na, 5.3%,91,91,Na,4.21 | pDev: 6.41%,4.21,6.41%,3,11,Active,"Mar 28, 2019"
Hexotic,Area Two Experimental Brewing,"Connecticut, United States",Brett Beer,Brett Beer,Na, 8%,89,89,Na,4.05 | pDev: 2.96%,4.05,2.96%,3,10,Active,"Mar 29, 2019"
Tres Leches - Sour Cherry,Martin House Brewing Company,"Texas, United States",Brett Beer,Brett Beer,Na, 5.6%,82,82,Na,3.33 | pDev: 14.71%,3.33,14.71%,3,10,Active,"Dec 03, 2018"
Kiwi Brett IPA,Relic Brewing Co.,"Connecticut, United States",Brett Beer,Brett Beer,Na, 6.8%,Needs more ratings,Na,Na,3.8 | pDev: 14.74%,3.8,14.74%,1,9,Active,"Apr 26, 2014"
Brett Jån White Ale,SingleCut Beersmiths,"New York, United States",Brett Beer,Brett Beer,Na, 5.4%,Needs more ratings,Na,Na,4.36 | pDev: 9.4%,4.36,9.4%,1,9,Active,"Mar 04, 2016"
Dr. Drei Brett Ipa,Manayunk Brewery and Restaurant,"Pennsylvania, United States",Brett Beer,Brett Beer,Na, 5.8%,Needs more ratings,Na,Na,3.72 | pDev: 11.29%,3.72,11.29%,1,9,Active,"Apr 26, 2015"
No Salvation,Anchorage Brewing Company,"Alaska, United States",Brett Beer,Brett Beer,Na, 6.5%,Needs more ratings,Na,Na,4.15 | pDev: 5.54%,4.15,5.54%,7,9,Active,"Jul 06, 2023"
Munchen Brett,Odd13 Brewing,"Colorado, United States",Brett Beer,Brett Beer,Na, 5.1%,Needs more ratings,Na,Na,4.02 | pDev: 8.96%,4.02,8.96%,1,9,Active,"Nov 16, 2014"
Seducer Brett Wild Saison,Wicked Weed Brewing,"North Carolina, United States",Brett Beer,Brett Beer,Na, 6%,Needs more ratings,Na,Na,4.01 | pDev: 4.24%,4.01,4.24%,1,9,Active,"May 30, 2013"
Brett IPA,Durty Bull Brewing Co.,"North Carolina, United States",Brett Beer,Brett Beer,Na, 6%,Needs more ratings,Na,Na,3.93 | pDev: 10.18%,3.93,10.18%,2,9,Active,"Aug 31, 2016"
Peaches,Zillicoah Beer Company,"North Carolina, United States",Brett Beer,Brett Beer,Na, 5.3%,Needs more ratings,Na,Na,4.11 | pDev: 5.84%,4.11,5.84%,1,8,Active,"Feb 08, 2019"
The Fresh Oak Brett Project: Lambicus,Upland Brewing Company,"Indiana, United States",Brett Beer,Brett Beer,Na,Not listed,Needs more ratings,Na,Na,4.14 | pDev: 7.25%,4.14,7.25%,1,8,Active,"Apr 03, 2015"
The Fresh Oak Brett Project: Bruxellensis,Upland Brewing Company,"Indiana, United States",Brett Beer,Brett Beer,Na,Not listed,Needs more ratings,Na,Na,3.99 | pDev: 4.76%,3.99,4.76%,0,8,Active,"Apr 03, 2015"
Brett Raspbeerience,Garrison City Beerworks,"New Hampshire, United States",Brett Beer,Brett Beer,Na, 6.7%,Needs more ratings,Na,Na,4 | pDev: 16.5%,4,16.5%,2,8,Active,"Sep 10, 2015"
Wild Devil - Red Wine Barrel-Aged,Victory Brewing Company - Downingtown,"Pennsylvania, United States",Brett Beer,Brett Beer,Na, 6.7%,Needs more ratings,Na,Na,3.83 | pDev: 8.36%,3.83,8.36%,4,8,Active,"Nov 21, 2018"
Kelso Brett,KelSo Beer Company,"New York, United States",Brett Beer,Brett Beer,Na,Not listed,Needs more ratings,Na,Na,3.75 | pDev: 8.27%,3.75,8.27%,5,8,Active,"Apr 20, 2009"
Brett IPA,Mikkeller ApS,Denmark,Brett Beer,Brett Beer,Na, 5.8%,Needs more ratings,Na,Na,4.01 | pDev: 5.49%,4.01,5.49%,3,8,Active,"Jun 11, 2016"
Breath,Anchorage Brewing Company,"Alaska, United States",Brett Beer,Brett Beer,Na, 6%,Needs more ratings,Na,Na,4.23 | pDev: 6.62%,4.23,6.62%,2,8,Active,"Sep 26, 2022"
Brett IPA,Old Abbey Ales,"British Columbia, Canada",Brett Beer,Brett Beer,Na, 7.5%,Needs more ratings,Na,Na,3.81 | pDev: 8.66%,3.81,8.66%,3,8,Active,"Sep 13, 2015"
Brett Stout,Marble Brewery,"New Mexico, United States",Brett Beer,Brett Beer,Na, 6.9%,Needs more ratings,Na,Na,4.19 | pDev: 7.16%,4.19,7.16%,2,7,Active,"Apr 25, 2015"
Faro,Brouwerij Lindemans,Belgium,FaroRanked #5,Faro,Ranked #5, 4.5%,"83Ranked #24,259",83,"Ranked #24,259",3.67 | pDev: 15.26%,3.67,15.26%,546,"1,129",Active,"Dec 28, 2002"
Chapeau Faro Lambic,Brouwerij De Troch,Belgium,Faro,Faro,Na, 4.75%,77,77,Na,3.34 | pDev: 18.56%,3.34,18.56%,85,121,Active,"Oct 14, 2002"
Girardin Faro 1882,Brouwerij Girardin,Belgium,FaroRanked #6,Faro,Ranked #6, 5%,"83Ranked #24,353",83,"Ranked #24,353",3.64 | pDev: 15.38%,3.64,15.38%,38,80,Active,"May 15, 2006"
Faro,Brouwerij 3 Fonteinen,Belgium,FaroRanked #2,Faro,Ranked #2, 5%,"89Ranked #11,499",89,"Ranked #11,499",4 | pDev: 10%,4,10%,17,53,Active,"Mar 02, 2003"
Faro Boon,Brouwerij Boon,Belgium,FaroRanked #7,Faro,Ranked #7, 4%,"77Ranked #27,486",77,"Ranked #27,486",3.26 | pDev: 15.34%,3.26,15.34%,20,49,Active,"Jan 28, 2010"
Faro,Brouwerij Timmermans-John Martin N.V.,Belgium,FaroRanked #4,Faro,Ranked #4, 4%,"85Ranked #22,022",85,"Ranked #22,022",3.72 | pDev: 8.33%,3.72,8.33%,18,41,Active,"Jul 22, 2005"
Mort Subite Faro,Brouwerij Mort Subite,Belgium,Faro,Faro,Na, 5%,86,86,Na,3.76 | pDev: 10.64%,3.76,10.64%,12,22,Active,"Mar 30, 2004"
St. Louis Premium Faro,Brouwerij Van Honsebrouck N.V.,Belgium,Faro,Faro,Na, 3.2%,82,82,Na,3.43 | pDev: 23.03%,3.43,23.03%,8,16,Active,"Oct 08, 2005"
Faro,Funk Factory Geuzeria,"Wisconsin, United States",FaroRanked #1,Faro,Ranked #1, 5%,"91Ranked #6,555",91,"Ranked #6,555",4.23 | pDev: 3.55%,4.23,3.55%,5,14,Active,"Jun 26, 2018"
Oud Beersel Oude Faro,Brouwerij Oud Beersel,Belgium,FaroRanked #3,Faro,Ranked #3, 6%,"88Ranked #15,103",88,"Ranked #15,103",3.93 | pDev: 4.33%,3.93,4.33%,4,11,Active,"Jan 23, 2018"
Tilquin Faro,Gueuzerie Tilquin,Belgium,Faro,Faro,Na, 4.8%,Needs more ratings,Na,Na,3.43 | pDev: 13.41%,3.43,13.41%,3,8,Active,"Jul 05, 2011"
De Cam Faro,De Cam Geuzestekerij,Belgium,Faro,Faro,Na, 5%,Needs more ratings,Na,Na,3.77 | pDev: 9.55%,3.77,9.55%,1,7,Active,"Jun 03, 2011"
Spontanfaro,Mikkeller ApS,Denmark,Faro,Faro,Na, 5%,Needs more ratings,Na,Na,3.35 | pDev: 11.04%,3.35,11.04%,2,3,Active,"Jun 19, 2016"
Strenge Winter,Brouwerij 3 Fonteinen,Belgium,Faro,Faro,Na, 7.1%,Needs more ratings,Na,Na,4.08 | pDev: 2.7%,4.08,2.7%,1,3,Active,"Jan 24, 2022"
Lambic Faro Au Sucre D’Érable,Ferme Brasserie Schoune,"Quebec, Canada",Faro,Faro,Na, 5.5%,Needs more ratings,Na,Na,3.49 | pDev: 6.3%,3.49,6.3%,2,2,Active,"Jun 17, 2016"
Traditional Faro,Brouwerij 3 Fonteinen,Belgium,Faro,Faro,Na, 5.5%,Needs more ratings,Na,Na,3.25 | pDev: 0%,3.25,0%,0,1,Active,"Jan 21, 2020"
La Folie,New Belgium Brewing Company,"Colorado, United States",Flanders Oud BruinRanked #3,Flanders Oud Bruin,Ranked #3, 7%,"94Ranked #1,953",94,"Ranked #1,953",4.25 | pDev: 10.12%,4.25,10.12%,"1,100","4,105",Active,"Sep 22, 2002"
Monk's Café Flemish Sour Ale,Brouwerij Van Steenberge N.V.,Belgium,Flanders Oud BruinRanked #44,Flanders Oud Bruin,Ranked #44, 5.5%,"87Ranked #17,697",87,"Ranked #17,697",3.86 | pDev: 13.21%,3.86,13.21%,"1,191","3,091",Active,"Jun 19, 2003"
The Dissident,Deschutes Brewery,"Oregon, United States",Flanders Oud BruinRanked #7,Flanders Oud Bruin,Ranked #7, 10.9%,"93Ranked #2,969",93,"Ranked #2,969",4.2 | pDev: 10%,4.2,10%,560,"1,522",Active,"Aug 19, 2008"
Goudenband,Brouwerij Liefmans,Belgium,Flanders Oud BruinRanked #8,Flanders Oud Bruin,Ranked #8, 8%,"93Ranked #3,466",93,"Ranked #3,466",4.18 | pDev: 10.29%,4.18,10.29%,605,"1,455",Active,"Feb 24, 2001"
Thumbprint Enigma,New Glarus Brewing Company,"Wisconsin, United States",Flanders Oud BruinRanked #9,Flanders Oud Bruin,Ranked #9, 5.5%,"93Ranked #4,043",93,"Ranked #4,043",4.16 | pDev: 10.1%,4.16,10.1%,504,"1,438",Active,"May 01, 2005"
Madame Rose,Goose Island Beer Co.,"Illinois, United States",Flanders Oud BruinRanked #10,Flanders Oud Bruin,Ranked #10, 7.1%,"93Ranked #4,044",93,"Ranked #4,044",4.16 | pDev: 10.1%,4.16,10.1%,280,"1,381",Active,"Aug 19, 2009"
Petrus Oud Bruin,De Brabandere,Belgium,Flanders Oud BruinRanked #54,Flanders Oud Bruin,Ranked #54, 5.5%,"83Ranked #23,808",83,"Ranked #23,808",3.69 | pDev: 12.47%,3.69,12.47%,606,"1,355",Active,"May 05, 2002"
Rosetta,Brewery Ommegang,"New York, United States",Flanders Oud BruinRanked #20,Flanders Oud Bruin,Ranked #20, 5.6%,"91Ranked #7,530",91,"Ranked #7,530",4.07 | pDev: 9.09%,4.07,9.09%,241,949,Active,"Sep 01, 2015"
Red by Petrus,De Brabandere,Belgium,Flanders Oud BruinRanked #50,Flanders Oud Bruin,Ranked #50, 8.5%,"85Ranked #21,448",85,"Ranked #21,448",3.77 | pDev: 14.32%,3.77,14.32%,171,935,Active,"Mar 01, 2013"
Oud Bruin,Brouwerij Omer Vander Ghinste,Belgium,Flanders Oud BruinRanked #21,Flanders Oud Bruin,Ranked #21, 5.5%,"91Ranked #7,960",91,"Ranked #7,960",4.06 | pDev: 10.59%,4.06,10.59%,264,929,Active,"Dec 08, 2000"
Thumbprint Oud Bruin,New Glarus Brewing Company,"Wisconsin, United States",Flanders Oud BruinRanked #37,Flanders Oud Bruin,Ranked #37, 5.6%,"88Ranked #13,680",88,"Ranked #13,680",3.94 | pDev: 10.91%,3.94,10.91%,107,781,Active,"Jul 01, 2014"
Rosso E Marrone,Captain Lawrence Brewing Co.,"New York, United States",Flanders Oud BruinRanked #5,Flanders Oud Bruin,Ranked #5, 10%,"94Ranked #2,204",94,"Ranked #2,204",4.24 | pDev: 10.38%,4.24,10.38%,207,674,Active,"Jan 28, 2009"
Bacchus,Brouwerij Van Honsebrouck N.V.,Belgium,Flanders Oud BruinRanked #53,Flanders Oud Bruin,Ranked #53, 4.5%,"84Ranked #23,228",84,"Ranked #23,228",3.71 | pDev: 12.67%,3.71,12.67%,226,574,Active,"Sep 12, 2002"
Haandbakk,HaandBryggeriet,Norway,Flanders Oud Bruin,Flanders Oud Bruin,Na, 8.5%,93,93,Na,4.16 | pDev: 9.86%,4.16,9.86%,239,499,Active,"Sep 03, 2008"
Cuvée Freddy,Picobrouwerij Alvinne,Belgium,Flanders Oud BruinRanked #24,Flanders Oud Bruin,Ranked #24, 8%,"90Ranked #10,415",90,"Ranked #10,415",4.01 | pDev: 9.73%,4.01,9.73%,93,342,Active,"Jul 15, 2010"
